elementID,suggestedLabel,onsetSec,peakSec,offsetSec,durationSec,peakActivationZ
4,lapping water movement,1357.1,1357.25,1357.3,0.200000000000045,1.98273206933972
2,whitewater decay,1357.25,1357.3,1357.45,0.200000000000045,2.01712105560023
3,deep incoming rumble,1357.25,1357.3,1357.5,0.25,1.98973488784482
1,continuous foamy hiss,1357.5,1357.65,1358.05,0.549999999999955,3.76633487013761
3,deep incoming rumble,1357.85,1358.1,1358.25,0.400000000000091,2.00093074948985
3,deep incoming rumble,1358.75,1359.2,1359.45,0.700000000000045,3.27449142160911
3,deep incoming rumble,1360.6,1360.95,1361.35,0.75,2.36784891733167
1,continuous foamy hiss,1362.55,1362.65,1362.7,0.150000000000091,2.19943729306605
5,deep incoming rumble,1364.5,1364.65,1364.7,0.200000000000045,1.58528755811888
2,whitewater decay,1366.85,1367.15,1367.2,0.350000000000136,2.11857053634441
1,continuous foamy hiss,1367.3,1367.3,1367.55,0.25,1.80687211434385
2,whitewater decay,1367.4,1367.7,1368.2,0.799999999999955,3.91053806508784
5,deep incoming rumble,1367.5,1367.55,1367.7,0.200000000000045,2.34157417156047
10,lapping water movement,1367.6,1367.7,1367.9,0.300000000000182,2.42986618780234
7,deep incoming rumble,1368,1368.1,1368.15,0.150000000000091,2.82595236498933
2,whitewater decay,1368.8,1369,1369,0.200000000000045,1.77284030782472
4,lapping water movement,1369.25,1369.3,1369.4,0.150000000000091,2.04680529434084
1,continuous foamy hiss,1370.9,1371.05,1371.15,0.25,2.39209455657313
4,lapping water movement,1372.5,1372.6,1372.65,0.150000000000091,2.02279853368077
7,deep incoming rumble,1376.65,1376.75,1376.85,0.199999999999818,3.4318403177317
7,deep incoming rumble,1377.05,1377.55,1378.1,1.04999999999995,3.5048404264038
10,lapping water movement,1377.25,1377.3,1377.4,0.150000000000091,1.85275201513137
4,lapping water movement,1378.35,1378.4,1378.5,0.150000000000091,2.07418251367896
10,lapping water movement,1379,1379.25,1379.35,0.349999999999909,1.90319386121339
2,whitewater decay,1379.1,1379.25,1379.95,0.850000000000136,2.81114121909817
9,deep incoming rumble,1379.7,1379.8,1380.15,0.450000000000045,2.25294729617131
2,whitewater decay,1380.2,1380.35,1380.5,0.299999999999955,3.48140627589064
1,continuous foamy hiss,1380.4,1380.5,1380.8,0.399999999999864,2.95380206914785
2,whitewater decay,1380.85,1381.1,1381.2,0.350000000000136,2.44171819676829
10,lapping water movement,1381.2,1381.25,1381.4,0.200000000000045,1.91445593238868
9,deep incoming rumble,1381.5,1381.6,1381.65,0.150000000000091,2.29443391457033
6,broadband crash,1381.75,1382,1382.1,0.349999999999909,3.05518528409938
2,whitewater decay,1382,1382.35,1382.5,0.5,2.02554267593212
6,broadband crash,1382.55,1382.6,1382.95,0.400000000000091,2.11919004748752
2,whitewater decay,1382.95,1383.25,1383.35,0.399999999999864,2.1752186412184
9,deep incoming rumble,1383.95,1384.1,1384.15,0.200000000000045,1.67920578472798
9,deep incoming rumble,1384.6,1384.65,1384.75,0.150000000000091,2.34432978100299
9,deep incoming rumble,1384.95,1385.05,1385.6,0.649999999999864,2.55611464208286
1,continuous foamy hiss,1386.4,1386.45,1386.6,0.199999999999818,2.45881399341507
8,deep incoming rumble,1389.3,1389.3,1389.5,0.200000000000045,1.69651891404642
4,lapping water movement,1391.55,1391.7,1391.7,0.150000000000091,1.95502175384712
2,whitewater decay,1391.65,1391.7,1391.85,0.199999999999818,1.98629731298826
1,continuous foamy hiss,1391.95,1392.1,1392.5,0.549999999999955,3.79343196059707
3,deep incoming rumble,1392.25,1392.55,1392.55,0.299999999999955,1.91749400107054
3,deep incoming rumble,1393.55,1393.6,1393.85,0.299999999999955,3.3236601496777
3,deep incoming rumble,1395,1395.7,1395.8,0.799999999999955,2.45389745882402
1,continuous foamy hiss,1397,1397.1,1397.15,0.150000000000091,2.21049164896523
2,whitewater decay,1401.55,1402.1,1402.65,1.10000000000014,3.82262970697739
1,continuous foamy hiss,1401.7,1401.75,1402,0.299999999999955,1.84271304545176
5,deep incoming rumble,1401.9,1401.95,1402.15,0.25,2.51369666719569
10,lapping water movement,1402.05,1402.1,1402.3,0.25,2.48076488607882
2,whitewater decay,1403.2,1403.45,1403.45,0.25,1.69098098278008
1,continuous foamy hiss,1405.15,1405.45,1405.6,0.449999999999818,2.37820402926893
7,deep incoming rumble,1411.1,1411.15,1412.5,1.40000000000009,3.55338649988186
9,deep incoming rumble,1411.8,1411.85,1411.95,0.150000000000091,1.91626829754236
10,lapping water movement,1413.4,1413.7,1413.75,0.349999999999909,1.92273036591216
2,whitewater decay,1413.5,1413.65,1414.4,0.900000000000091,2.8454026231074
9,deep incoming rumble,1414.15,1414.2,1414.6,0.449999999999818,2.25800204151136
2,whitewater decay,1414.65,1414.8,1414.95,0.299999999999955,3.48001707010985
1,continuous foamy hiss,1414.85,1414.95,1415.25,0.400000000000091,2.8729514061093
2,whitewater decay,1415.3,1415.55,1415.6,0.299999999999955,2.49896896397153
9,deep incoming rumble,1415.9,1416,1416.1,0.199999999999818,2.29853935925897
7,deep incoming rumble,1416.15,1416.2,1416.5,0.349999999999909,2.31856764381006
6,broadband crash,1416.2,1416.4,1416.55,0.349999999999909,3.11430995036905
2,whitewater decay,1416.4,1416.75,1416.95,0.549999999999955,2.0527023678213
6,broadband crash,1416.95,1417.05,1417.35,0.399999999999864,2.11565482745907
2,whitewater decay,1417.35,1417.7,1417.75,0.400000000000091,2.21468542865582
9,deep incoming rumble,1419.05,1419.45,1419.95,0.900000000000091,2.55009346204612
1,continuous foamy hiss,1420.8,1420.9,1421,0.200000000000045,2.48709980060219
4,lapping water movement,1425.95,1426.1,1426.15,0.200000000000045,1.97622152049598
2,whitewater decay,1426.1,1426.15,1426.3,0.200000000000045,2.01264467653145
1,continuous foamy hiss,1426.35,1426.55,1426.95,0.600000000000136,3.78875591658483
3,deep incoming rumble,1426.7,1426.95,1427,0.299999999999955,1.94209184147883
3,deep incoming rumble,1427.35,1427.75,1427.8,0.450000000000045,2.71032427067073
3,deep incoming rumble,1428,1428.05,1428.3,0.299999999999955,3.32146965334121
3,deep incoming rumble,1429.45,1429.8,1430.2,0.75,2.41693225683573
7,deep incoming rumble,1435,1435.1,1435.15,0.150000000000091,2.40186613754441
2,whitewater decay,1435.95,1436.55,1437.05,1.09999999999991,3.93069926052696
1,continuous foamy hiss,1436.15,1436.2,1436.4,0.25,1.82269106089819
5,deep incoming rumble,1436.35,1436.4,1436.55,0.200000000000045,2.51515241492031
10,lapping water movement,1436.45,1436.55,1436.75,0.299999999999955,2.469551800711
2,whitewater decay,1437.65,1437.85,1437.9,0.25,1.70864232828613
4,lapping water movement,1438.1,1438.15,1438.25,0.150000000000091,1.99235445021561
1,continuous foamy hiss,1439.75,1439.9,1440.05,0.299999999999955,2.40204672120762
7,deep incoming rumble,1445.5,1445.6,1445.7,0.200000000000045,3.60517457317012
7,deep incoming rumble,1445.9,1446.4,1446.95,1.04999999999995,3.44157898995287
10,lapping water movement,1446.1,1446.15,1446.25,0.150000000000091,1.8748955979406
10,lapping water movement,1447.85,1448.15,1448.2,0.350000000000136,1.86588433908302
2,whitewater decay,1447.95,1448.1,1448.8,0.849999999999909,2.83831634455898
9,deep incoming rumble,1448.55,1448.65,1449.05,0.5,2.26162195195483
2,whitewater decay,1449.05,1449.2,1449.35,0.299999999999955,3.42772796197496
1,continuous foamy hiss,1449.25,1449.35,1449.65,0.400000000000091,2.95135368973651
2,whitewater decay,1449.7,1450,1450.05,0.349999999999909,2.52366778461871
10,lapping water movement,1450.1,1450.1,1450.25,0.150000000000091,1.90769989797305
9,deep incoming rumble,1450.35,1450.45,1450.55,0.200000000000045,2.31241767419715
6,broadband crash,1450.6,1450.85,1451,0.400000000000091,3.08966394395513
7,deep incoming rumble,1450.6,1450.65,1450.9,0.300000000000182,2.12218750029366
2,whitewater decay,1450.85,1451.2,1451.35,0.5,1.99923225894833
6,broadband crash,1451.4,1451.45,1451.8,0.399999999999864,2.10496050903399
2,whitewater decay,1451.8,1452.15,1452.2,0.400000000000091,2.16260378047155
9,deep incoming rumble,1452.8,1452.85,1453,0.200000000000045,1.70136095669778
9,deep incoming rumble,1453.8,1453.9,1454.4,0.600000000000136,2.60757066525626
1,continuous foamy hiss,1455.25,1455.35,1455.45,0.200000000000045,2.42734581085069
8,deep incoming rumble,1458.15,1458.15,1458.35,0.199999999999818,1.62590121639955
3,deep incoming rumble,1459.55,1459.6,1459.9,0.350000000000136,2.06674684736602
1,continuous foamy hiss,1460.25,1460.3,1460.4,0.150000000000091,1.90268826347181
4,lapping water movement,1460.4,1460.55,1460.6,0.199999999999818,2.01950547246068
2,whitewater decay,1460.55,1460.6,1460.75,0.200000000000045,2.01483425815767
1,continuous foamy hiss,1460.8,1460.95,1461.35,0.549999999999955,3.77766877591336
3,deep incoming rumble,1461.15,1461.4,1461.55,0.399999999999864,2.04514997453467
3,deep incoming rumble,1462.05,1462.5,1462.75,0.700000000000045,3.25859501910289
3,deep incoming rumble,1463.9,1464.55,1464.65,0.75,2.38687304842133
1,continuous foamy hiss,1465.85,1465.95,1466,0.150000000000091,2.21449605828228
5,deep incoming rumble,1467.8,1467.95,1467.95,0.150000000000091,1.62846104735041
1,continuous foamy hiss,1470.6,1470.6,1470.85,0.25,1.82790857626911
2,whitewater decay,1470.7,1471,1471.5,0.799999999999955,3.81445524961235
5,deep incoming rumble,1470.8,1470.8,1471,0.200000000000045,2.39411151245038
10,lapping water movement,1470.9,1471,1471.2,0.299999999999955,2.41062978337511
7,deep incoming rumble,1471.3,1471.4,1471.45,0.150000000000091,2.79899925793455
2,whitewater decay,1472.1,1472.3,1472.3,0.200000000000045,1.7672201953496
4,lapping water movement,1472.55,1472.6,1472.7,0.150000000000091,2.06270055072889
1,continuous foamy hiss,1474.2,1474.3,1474.45,0.25,2.38067130065214
4,lapping water movement,1475.8,1475.9,1475.95,0.150000000000091,1.97150593000589
7,deep incoming rumble,1479.95,1480.85,1481.4,1.45000000000005,3.5031718089833
9,deep incoming rumble,1481.25,1481.35,1481.4,0.150000000000091,1.65552501402928
10,lapping water movement,1482.3,1482.55,1482.85,0.549999999999955,1.92644956472568
2,whitewater decay,1482.4,1482.55,1483.25,0.849999999999909,2.86039529321015
9,deep incoming rumble,1483,1483.1,1483.45,0.450000000000045,2.2493631710403
2,whitewater decay,1483.5,1483.65,1483.8,0.299999999999955,3.49258152893765
1,continuous foamy hiss,1483.7,1483.8,1484.1,0.399999999999864,2.95279162583079
2,whitewater decay,1484.15,1484.4,1484.5,0.349999999999909,2.45452423095223
10,lapping water movement,1484.5,1484.55,1484.7,0.200000000000045,1.91844697640754
9,deep incoming rumble,1484.75,1484.9,1484.95,0.200000000000045,2.28941317454899
6,broadband crash,1485.05,1485.25,1485.4,0.350000000000136,3.05300398069826
2,whitewater decay,1485.3,1485.6,1485.8,0.5,2.02503995268931
6,broadband crash,1485.85,1485.9,1486.25,0.400000000000091,2.12260058169037
2,whitewater decay,1486.25,1486.55,1486.6,0.349999999999909,2.19912787090301
9,deep incoming rumble,1487.25,1487.4,1487.4,0.150000000000091,1.67795515768595
9,deep incoming rumble,1488.25,1488.35,1488.9,0.650000000000091,2.53380101822413
2,whitewater decay,1489.85,1490.15,1490.2,0.350000000000136,1.93688774692221
8,deep incoming rumble,1492.6,1492.6,1492.8,0.200000000000045,1.71098956806045
4,lapping water movement,1494.85,1495,1495,0.150000000000091,1.96104536180775
2,whitewater decay,1494.95,1495,1495.15,0.200000000000045,1.98641860682864
1,continuous foamy hiss,1495.25,1495.4,1495.8,0.549999999999955,3.8079649756373
3,deep incoming rumble,1495.55,1495.85,1495.85,0.299999999999955,1.89379108677107
3,deep incoming rumble,1496.5,1496.9,1497.15,0.650000000000091,3.34079041171654
3,deep incoming rumble,1498.3,1499,1499.05,0.75,2.4562297256842
1,continuous foamy hiss,1500.3,1500.4,1500.45,0.150000000000091,2.20380318534761
5,deep incoming rumble,1502.4,1502.65,1502.65,0.25,2.16704225236592
2,whitewater decay,1504.85,1505.4,1505.9,1.05000000000018,3.88138465222705
1,continuous foamy hiss,1505,1505.05,1505.3,0.299999999999955,1.8458302932514
5,deep incoming rumble,1505.2,1505.25,1505.45,0.25,2.53677811299981
10,lapping water movement,1505.35,1505.4,1505.6,0.25,2.48095948120295
1,continuous foamy hiss,1505.5,1505.6,1505.65,0.150000000000091,2.06684678764757
2,whitewater decay,1506.5,1506.75,1506.75,0.25,1.65206292496237
4,lapping water movement,1506.95,1507.05,1507.15,0.200000000000045,2.03131260698204
1,continuous foamy hiss,1508.65,1508.75,1508.9,0.25,2.38053544148182
4,lapping water movement,1510.25,1510.35,1510.4,0.150000000000091,1.93973595511305
7,deep incoming rumble,1514.4,1514.45,1515.8,1.39999999999986,3.58226931931378
9,deep incoming rumble,1515.1,1515.15,1515.25,0.150000000000091,1.93038740161044
10,lapping water movement,1516.7,1517,1517.05,0.349999999999909,1.92640110772643
2,whitewater decay,1516.8,1516.95,1517.7,0.900000000000091,2.85723402424608
9,deep incoming rumble,1517.45,1517.5,1517.9,0.450000000000045,2.25830871439199
2,whitewater decay,1517.95,1518.1,1518.25,0.299999999999955,3.46284221744268
1,continuous foamy hiss,1518.1,1518.2,1518.5,0.400000000000091,2.88155603775119
2,whitewater decay,1518.55,1518.85,1518.9,0.350000000000136,2.49818441320864
9,deep incoming rumble,1519.2,1519.3,1519.4,0.200000000000045,2.31134086968846
6,broadband crash,1519.5,1519.7,1519.85,0.349999999999909,3.10400438693283
2,whitewater decay,1519.7,1520.05,1520.25,0.549999999999955,2.04285574878297
6,broadband crash,1520.25,1520.35,1520.65,0.400000000000091,2.1038929074552
2,whitewater decay,1520.65,1521,1521.05,0.399999999999864,2.20423270507232
9,deep incoming rumble,1522.3,1522.4,1522.45,0.150000000000091,2.39420343934919
9,deep incoming rumble,1522.65,1522.75,1523.25,0.599999999999909,2.57253013137198
1,continuous foamy hiss,1524.1,1524.2,1524.3,0.200000000000045,2.43184303189099
3,deep incoming rumble,1528.4,1528.45,1528.8,0.399999999999864,2.07091369085533
4,lapping water movement,1529.25,1529.4,1529.45,0.200000000000045,1.98281441831497
2,whitewater decay,1529.4,1529.45,1529.6,0.199999999999818,2.02454904311584
3,deep incoming rumble,1529.4,1529.45,1529.7,0.299999999999955,2.07503036791237
1,continuous foamy hiss,1529.65,1529.85,1530.25,0.599999999999909,3.77214775479122
3,deep incoming rumble,1530,1530.25,1530.3,0.299999999999955,1.94593600277892
3,deep incoming rumble,1530.9,1531.05,1531.1,0.199999999999818,2.69171216824594
3,deep incoming rumble,1531.3,1531.35,1531.6,0.299999999999955,3.3048261834184
3,deep incoming rumble,1532.75,1533.1,1533.5,0.75,2.41481645175741
1,continuous foamy hiss,1534.7,1534.8,1534.9,0.200000000000045,2.18872278095245
1,continuous foamy hiss,1539.45,1539.5,1539.7,0.25,1.84154870732111
2,whitewater decay,1539.55,1539.85,1540.35,0.799999999999955,3.90013952491675
5,deep incoming rumble,1539.65,1539.7,1539.85,0.199999999999818,2.46563720975261
10,lapping water movement,1539.75,1539.85,1540.05,0.299999999999955,2.46679687172106
2,whitewater decay,1540.95,1541.15,1541.2,0.25,1.73371851397986
4,lapping water movement,1541.4,1541.45,1541.6,0.199999999999818,2.00628702111395
1,continuous foamy hiss,1543.05,1543.2,1543.3,0.25,2.40043409641348
7,deep incoming rumble,1548.8,1548.9,1549,0.200000000000045,3.56453359461019
7,deep incoming rumble,1549.2,1549.7,1550.25,1.04999999999995,3.46871946954254
10,lapping water movement,1551.15,1551.45,1551.5,0.349999999999909,1.86915121296393
2,whitewater decay,1551.25,1552.5,1552.65,1.40000000000009,3.44427914647288
9,deep incoming rumble,1551.65,1551.95,1552.35,0.699999999999818,2.2591610792041
1,continuous foamy hiss,1552.55,1552.65,1552.95,0.400000000000091,2.95461099669255
2,whitewater decay,1553,1553.3,1553.35,0.349999999999909,2.48439510719648
9,deep incoming rumble,1553.65,1553.75,1553.85,0.199999999999818,2.30905115023397
6,broadband crash,1553.9,1554.15,1554.3,0.399999999999864,3.08488691473893
2,whitewater decay,1554.15,1554.5,1554.65,0.5,2.04239586067717
6,broadband crash,1554.7,1554.75,1555.1,0.399999999999864,2.11634239282174
2,whitewater decay,1555.1,1555.45,1555.5,0.400000000000091,2.17394013513312
9,deep incoming rumble,1555.85,1555.9,1556.3,0.450000000000045,1.89361084681556
9,deep incoming rumble,1556.75,1557.2,1557.75,1,2.60008187329637
1,continuous foamy hiss,1558.55,1558.6,1558.75,0.200000000000045,2.41409911365724
8,deep incoming rumble,1561.45,1561.45,1561.65,0.200000000000045,1.64226618604562
3,deep incoming rumble,1562.85,1562.9,1563.2,0.350000000000136,2.05822056472353
1,continuous foamy hiss,1563.55,1563.6,1563.7,0.150000000000091,1.90121382191589
4,lapping water movement,1563.7,1563.85,1563.9,0.200000000000045,1.97560345703789
2,whitewater decay,1563.85,1563.9,1564.05,0.200000000000045,1.9702159774464
3,deep incoming rumble,1563.85,1563.9,1564.1,0.25,1.93946816711585
1,continuous foamy hiss,1564.1,1564.25,1564.65,0.550000000000182,3.78810184872
3,deep incoming rumble,1564.4,1564.7,1564.75,0.349999999999909,2.02839525965723
3,deep incoming rumble,1565.35,1565.8,1566.05,0.700000000000045,3.22510132500101
3,deep incoming rumble,1567.2,1567.85,1567.95,0.75,2.40762579065837
5,deep incoming rumble,1571.1,1571.25,1571.25,0.150000000000091,1.66150250756924
1,continuous foamy hiss,1573.85,1573.9,1574.15,0.300000000000182,1.84060568936893
2,whitewater decay,1574,1574.3,1574.8,0.799999999999955,3.84998156611799
5,deep incoming rumble,1574.1,1574.1,1574.3,0.200000000000045,2.43620413704166
10,lapping water movement,1574.2,1574.25,1574.5,0.299999999999955,2.42640224032171
7,deep incoming rumble,1574.6,1574.7,1574.75,0.150000000000091,2.74566919269014
2,whitewater decay,1575.4,1575.6,1575.6,0.199999999999818,1.71209076646849
4,lapping water movement,1575.85,1575.9,1576,0.150000000000091,2.05661280426369
1,continuous foamy hiss,1577.5,1577.65,1577.75,0.25,2.35202439393935
4,lapping water movement,1579.1,1579.2,1579.25,0.150000000000091,1.9683190500026
7,deep incoming rumble,1583.25,1583.3,1583.45,0.200000000000045,3.49668876675478
7,deep incoming rumble,1583.65,1584.15,1584.65,1,3.48099020412808
10,lapping water movement,1585.6,1585.85,1585.95,0.350000000000136,1.92590572424219
2,whitewater decay,1585.7,1585.8,1586.55,0.849999999999909,2.77321850763499
9,deep incoming rumble,1586.3,1586.35,1586.75,0.450000000000045,2.25148418169238
2,whitewater decay,1586.8,1586.95,1587.1,0.299999999999955,3.48809654377996
1,continuous foamy hiss,1587,1587.1,1587.4,0.400000000000091,2.94619199368035
2,whitewater decay,1587.45,1587.7,1587.8,0.349999999999909,2.4505864572037
10,lapping water movement,1587.8,1587.85,1588,0.200000000000045,1.91307824955697
9,deep incoming rumble,1588.05,1588.2,1588.25,0.200000000000045,2.33115123394059
